,id,title,brand,rating,rating_count,pricing,shipping,Image_URL,item_features
3349,9SIAPMXJKD7613,Refurbished ASUS TUF-RTX3060-O12G-V2-GAMING TUF Gaming GeForce RTX 3060 Video Card,ASUS,,,429.97,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110O4W5R5D.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Card Dimensions (L x H):', '11.81"" x 5.63""'), ('Model #: ', 'TUF-3060-O12G-V2-GAMSNRFB'), ('Return Policy: ', 'View Return Policy')]"
3350,9SIARA8JBR7494,Refurbished AMD SAPPHIRE + Radeon RX 5700 XT  SUPER PLATINUM PRO PC game independent graphics card,Sapphire Tech,,,239.98,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/APHAS210327rVCjb.jpg,"[('Core Clock:', '1770 MHz'), ('Max Resolution:', 'HDMI: 4096 x 2160 @ 60 Hz DisplayPort1.4: 5120 x 2880 @ 60 Hz'), ('HDMI:', '2 x HDMI'), ('Card Dimensions (L x H):', '12.05"" x 5.31""'), ('Model #: ', 'l2'), ('Return Policy: ', 'View Return Policy')]"
3351,9SIAT8UJCC0429,Refurbished MSI GeForce GTX 1660 SUPER DirectX 12 GTX 1660 SUPER GAMING X 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,MSI,,,169.80,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110OPDS6EC.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b'), ('Card Dimensions (L x H):', '9.72"" x 5.00""'), ('Model #: ', 'CGTX1660SUPERGAMISNRFB'), ('Return Policy: ', 'View Return Policy')]"
3352,9SIBF9VJ9U5561,Refurbished MSI Suprim GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 Video Card RTX 3080 SUPRIM X 10G LHR,MSI,,,495.00,$45.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/BF9VS2210230Y6ZVZD5.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '13.23"" x 5.51""'), ('Model #: ', 'RTX 3080 SUPRIM X 10G LHR'), ('Return Policy: ', 'View Return Policy')]"
3353,9SIAPMXJK57379,Refurbished Sapphire Pulse RX 5600 XT BE 6GB GDDR6 PCI-E DUAL HDMI / DUAL DP OC w/ Backplate (UEFI),Sapphire Tech,,,209.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/BBAES2212061DRP6E01.jpg,"[('Cooler:', 'Double Fans'), ('Model #: ', '11296-05CPO'), ('Item #: ', '9SIAPMXJK57379'), ('Return Policy: ', 'View Return Policy')]"
3354,9SIAT8UJ6A3320,Refurbished GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 ATX Video Cards GV-N105TOC-4GD,GIGABYTE,,,144.90,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/1FT-000A-00018-02.jpg,"[('Core Clock:', '1341 MHz in OC Mode \n1316 MHz in Gaming'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '1 x DisplayPort 1.4'), ('DVI:', '1 x Dual-Link DVI-D'), ('Model #: ', 'GV-N105TOC-4GD'), ('Return Policy: ', 'View Return Policy')]"
3355,9SIAT8UJBN7417,Refurbished GIGABYTE AORUS GeForce RTX 3060 Ti ELITE 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N306TAORUS E-8GD (rev. 2.0) (LHR),GIGABYTE,,,355.00,$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AYTVS2203220LDEJ0DE.jpg,"[('Core Clock:', '1785 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '2 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Model #: ', 'TUOH-11'), ('Return Policy: ', 'View Return Policy')]"
3356,9SIBF9VK0Y2958,"Refurbished ZOTAC GAMING GeForce RTX 3060 Ti Twin Edge OC LHR 8GB GDDR6 256-bit 14 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, Active Fan Control, FREEZE Fan Stop ZT-A30610H-10MLHR",ZOTAC,,,270.00,$45.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AMY5S210819hF17E.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Card Dimensions (L x H):', '8.74"" x 4.55""'), ('Model #: ', 'ZT-A30610H-10MLHR'), ('Return Policy: ', 'View Return Policy')]"
3357,9SIAUNCK0V9673,Refurbished ASUS TUF-RTX3090-O24G-GAMING TUF Gaming GeForce RTX 3090 Video Card,ASUS,,,916.99,$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110OT2QW6C.jpg,"[('Core Clock:', '1770 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Model #: ', 'TUF-RTX3090-O24G-GAMSNRFB'), ('Return Policy: ', 'View Return Policy')]"
3358,9SIAPMXJJW8191,Refurbished GIGABYTE GV-N3080AORUSX WB-10GD REV2.0 AORUS GeForce RTX 3080 Video Card,GIGABYTE,,,"1,119.55",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110MGALP02.jpg,"[('Core Clock:', '1845 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1, 1 x HDMI 2.0 (The middle HDMI output supports up to HDMI 2.0)'), ('Model #: ', 'GVN3080AORUSXWB10GR2SNRFB'), ('Return Policy: ', 'View Return Policy')]"
3359,9SIAPMXJ950095,Refurbished MSI Gaming GeForce RTX 3090 24GB GDDR6X PCI Express 4.0 SLI Support Video Card RTX 3090 GAMING X TRIO 24G,MSI,,,974.98,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/BF9VS22100315H0VD46.jpg,"[('Core Clock:', '1785 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Model #: ', 'MSI-RTX 3090 GAMING X TRIO 24G'), ('Return Policy: ', 'View Return Policy')]"
3360,9SIAPMXJJH8377,Refurbished GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 ATX Video Card GV-N105TG1 GAMING-4GD,GIGABYTE,+ 5,1,111.81,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-044-Z01.jpg,"[('Core Clock:', '1392 MHz in OC Mode\n1366 MHz in Gaming'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '1 x DisplayPort 1.4'), ('DVI:', '1 x Dual-link DVI-D'), ('Model #: ', 'GV-N105TG1GAMING-4GD'), ('Return Policy: ', 'View Return Policy')]"
3361,9SIAPMXJKC9383,Refurbished ASUS ROG GeForce GTX 1080 Ti DirectX 12 ROG-STRIX-GTX1080TI-11G-GAMING 11GB 352-Bit GDDR5X HDCP Ready SLI Support Video Card,ASUS,+ 5,1,350.01,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ADRA_132156492275885967kBEi3o3RFS.jpg,"[('Core Clock:', '1518 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '2 x DisplayPort 1.4'), ('DVI:', '1 x DVI'), ('Model #: ', 'GTX1080TI-11G-GAMING'), ('Return Policy: ', 'View Return Policy')]"
3362,9SIADRAJ7V1093,Refurbished PNY GeForce 8600 GT 256MB DDR3 PCI Express 2.0 x16 SLI Support Video Card RVCG8600GXXB,"PNY Technologies, Inc.",,,225.00,$12.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-133-351-02.jpg,"[('Core Clock:', '540 MHz'), ('Max Resolution:', '2560 x 1600'), ('DVI:', '2 x DVI'), ('DirectX:', 'DirectX 10'), ('Model #: ', 'RVCG8600GXXB'), ('Item #: ', '9SIADRAJ7V1093'), ('Return Policy: ', 'View Return Policy')]"
3363,9SIAPMXJ949784,Refurbished ASUS ROG STRIX GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 x16 ATX Video Card ROG-STRIX-RTX3080-O10G-WHITE-V2 (LHR),ASUS,+ 2,1,689.98,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110OGZRQ9B.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Card Dimensions (L x H):', '12.53"" x 5.51""'), ('Model #: ', 'RTX3080-O10G-WHT-V2SNRFB'), ('Return Policy: ', 'View Return Policy')]"
3364,9SIARA8JA29011,Refurbished MSI GeForce GTX 960 DirectX 12 GTX 960 GAMING 2G 2GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,MSI,,,91.11,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-127-972-01.jpg,"[('Core Clock:', '1241 MHz (OC Mode)\n1190 MHz (Gaming Mode)\n1127 MHz (Silent Mode)'), ('Max Resolution:', '4096 x 2160'), ('DisplayPort:', '3 x DisplayPort 1.2'), ('DVI:', '1 x DL-DVI-I'), ('Model #: ', 'VDGTX960GM2G'), ('Return Policy: ', 'View Return Policy')]"
3365,9SIAGGGHSH7302,Refurbished MSI GeForce RTX 2060 DirectX 12 RTX 2060 VENTUS GP OC 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,MSI,,,201.62,$20.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110OOLL709.jpg,"[('Chipset Manufacturer:', 'NVIDIA'), ('Model #: ', '2060VENTUSGPOCSNRFB'), ('Return Policy: ', 'View Return Policy')]"
3366,9SIAGGGHR59077,Refurbished GIGABYTE GV-N206SGAMINGOC WHITE-8GD REV2.0 GeForce RTX 2060 SUPER Video Card,GIGABYTE,,,242.54,$30.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110P12GBB5.jpg,"[('Core Clock:', '1710 MHz'), ('Max Resolution:', '7680 x 4320 @ 60 Hz'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b'), ('Model #: ', 'GVN206SGAMOCWHIR2SNRFB'), ('Return Policy: ', 'View Return Policy')]"
3367,9SIAGGGHR58994,Refurbished GIGABYTE GV-N206SGAMING OC-8GC GeForce RTX 2060 SUPER Video Card,GIGABYTE,,,239.83,$30.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110PBDILBE.jpg,"[('Core Clock:', '1815 MHz'), ('Max Resolution:', '7680 x 4320 @ 60 Hz'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b'), ('Model #: ', 'GV-N206SGAMINGOC-8GCSNRFB'), ('Return Policy: ', 'View Return Policy')]"
3368,9SIAT8UJMS0819,Refurbished GIGABYTE GeForce GTX 1660 Ti 6GB GDDR6 PCI Express 3.0 x16 ATX Video Card GV-N166TOC-6GD,GIGABYTE,2.8,4,107.00,$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-216-Z01.jpg,"[('Core Clock:', '1800 MHz'), ('Max Resolution:', '7680 x 4320 @ 60 Hz'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b'), ('Model #: ', 'GV-N166TOC-6GD'), ('Return Policy: ', 'View Return Policy')]"
3369,9SIAGGGJ7P1366,Refurbished ASUS GeForce RTX 2070 Super DUAL 8GB GDDR6 DUAL-RTX2070S-O8G-EVO Video Graphic Card GPU,ASUS,+ 3,4,289.99,$10.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ADFR_1_202003231783837741.jpg,"[('Model #: ', 'DUALRTX2070SO8GEVO-R'), ('Return Policy: ', 'View Return Policy')]"
3370,9SIAVXDJPN9786,Refurbished MLLSE Graphics Card RTX 3070 8GB X-Game NVIDIA GPU GDDR6 256bit HDMI*1 DP*3 PCI Express 4.0 x16 rtx 3070 8gb Video card,Mllse,,,459.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AVXDS2211180OUY9O69.jpg,"[('Core Clock:', '1500MHz'), ('DisplayPort:', '3 x DisplayPort'), ('HDMI:', '1 x HDMI 2.1'), ('Chipset Manufacturer:', 'NVIDIA'), ('Model #: ', 'rtx3070-8gblack'), ('Item #: ', '9SIAVXDJPN9786'), ('Return Policy: ', 'View Return Policy')]"
3371,9SIAGGGHSH7773,"Refurbished GIGABYTE GeForce GTX 1660 OC 6G Graphics Card, 2 x WINDFORCE Fans, 6GB 192-Bit GDDR5, GV-N1660OC-6GD Video Card",GIGABYTE,,,129.99,$10.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110O1SRS84.jpg,"[('Core Clock:', '1830 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b'), ('Model #: ', 'CGV-N1660OC-6GDSNRFB'), ('Return Policy: ', 'View Return Policy')]"
3372,9SIAPMXJJV2512,Refurbished GIGABYTE GV-N206SWF2OC-8GD GeForce RTX 2060 SUPER Video Card,GIGABYTE,,,238.91,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110P3CI1AD.jpg,"[('Core Clock:', '1680 MHz'), ('Max Resolution:', '7680 x 4320 @ 60 Hz'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b'), ('Model #: ', 'GV-N206SWF2OC-8GDSNRFB'), ('Return Policy: ', 'View Return Policy')]"
3373,9SIAPMXJKD0022,Refurbished ASUS ROG-STRIX-RTX2060S-A8G-GAMING ROG STRIX GeForce RTX 2060 SUPER Video Card,ASUS,+ 5,1,272.06,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110PKRNQ9D.jpg,"[('Core Clock:', 'OC mode: 1500 MHz/Gaming mode: 1470 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '2 x DisplayPort 1.4'), ('HDMI:', '2 x HDMI 2.0b'), ('Model #: ', 'ROGSTRIXRTX2060SA8GASNRFB'), ('Return Policy: ', 'View Return Policy')]"
3374,9SIAGGGHSJ0729,Refurbished Sapphire 11265-05-20G Radeon PULSE RX 580 8GB GDDR5 DUAL HDMI / DVI-D / DUAL DP OC Graphic Cards,Sapphire Tech,+ 5,1,132.22,$10.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ARA8S210423C9OhK.jpg,"[('Model #: ', 'Sapphire RX 580'), ('Return Policy: ', 'View Return Policy')]"
3375,9SIBF9VK0Z9060,Refurbished MSI GeForce RTX 2080 TI GAMING X TRIO Video Card,MSI,+ 5,2,425.99,$45.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ADDZS210408LpihB.jpg,"[('Core Clock:', '1350 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b'), ('Model #: ', 'RTX2080TI GAM X TRIO'), ('Return Policy: ', 'View Return Policy')]"
3376,9SIARA8J9Z0062,Refurbished MSI GTX 1080 GAMING X 8G GeForce GTX 1080 Video Card,MSI,,,209.65,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110P4DXQF5.jpg,"[('Core Clock:', '1708 MHz (OC Mode)/1683 MHz (Gaming Mode)/1607 MHz (Silent Mode)'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('DVI:', '1 x DL-DVI-D'), ('Model #: ', 'VDGTX1080GMX8GSNRFB'), ('Return Policy: ', 'View Return Policy')]"
3377,9SIAGGGHSH8049,Refurbished MSI GTX 980Ti GAMING 6G LE GeForce GTX 980 Ti Video Card,MSI,,,180.99,$30.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110NNE2WF2.jpg,"[('Core Clock:', '1000 MHz'), ('DisplayPort:', '3 x DisplayPort'), ('DVI:', '1 x DL DVI-I'), ('HDMI:', '1 x HDMI'), ('Model #: ', 'GTX980TIGAMINGLESNRFB'), ('Return Policy: ', 'View Return Policy')]"
3378,9SIAGGGHSH7621,"Refurbished GIGABYTE AORUS GeForce RTX 3060 Ti ELITE 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-bit GDDR6, GV-N306TAORUS E-8GD (rev. 2.0) Video Card",GIGABYTE,,,429.99,$10.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110O2M7FC4.jpg,"[('Model #: ', '3060ti-5SNRFB'), ('Item #: ', '9SIAGGGHSH7621'), ('Return Policy: ', 'View Return Policy')]"
3379,9SIAGGGHT35091,Refurbished ASUS Radeon RX 560 2GB OC DDR5 RX560-O2G Video Card GPU,ASUS,,,111.99,$31.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ADFR_131860906020156775JkrrWrD1lR.jpg,"[('Model #: ', 'RX560-O2G R'), ('Return Policy: ', 'View Return Policy')]"
3380,9SIAG20JZ60448,Refurbished Radeon HD 7570 1GB GDDR5 DVI Display Video Card KFWWP NJ0D3 9M4KG 4C5DK,,,,35.90,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/B7VES2203230FQAHQA4.jpg,"[('Model #: ', 'BA0498VVA7D'), ('Return Policy: ', 'View Return Policy')]"
3381,9SIAGGGHR58993,Refurbished GIGABYTE GV-N1080G1 GAMING-8GD GeForce GTX 1080 Video Cards,GIGABYTE,,,199.99,$7.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110P8PDU9D.jpg,"[('Core Clock:', '1721 MHz in OC Mode/1695 MHz in Gaming Mode'), ('Max Resolution:', 'Digital: 7680 x 4320 (requires 2*DP1.3 connectors)/Analog: 4096 x 2160'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('DVI:', '1 x Dual-link DVI-D'), ('Model #: ', 'GV-N1080G1GAMING-8GSNRFB'), ('Return Policy: ', 'View Return Policy')]"
3382,9SIAPMXJMG1085,Refurbished MSI GeForce RTX 2080 SUPER 8GB GDDR6 PCI Express 3.0 x16 SLI Support Video Card RTX 2080 Super Gaming X TRIO,MSI,4.7,6,423.06,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-137-627-V01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.0b'), ('Card Dimensions (L x H):', '12.91"" x 5.51""'), ('Model #: ', '2080SuperGamingXTrio'), ('Return Policy: ', 'View Return Policy')]"
3383,9SIB11NJ707982,Refurbished ASUS TUF Gaming GeForce GTX 1660 SUPER OC version 6GB gddr6 graphics card Excellent FPS Game Advantages,ASUS,,,159.99,$8.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AMB9S210529MmNbN.jpg,"[('Model #: ', 'TUF-GTX1660S-O6G-GAMING'), ('Return Policy: ', 'View Return Policy')]"
3384,9SIB11NJ707290,Refurbished ASUS DUAL-GTX1650-O4GD6-MINI Dual GeForce GTX 1650 Video Card,ASUS,,,268.99,$20.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110O5JXRE7.jpg,"[('Core Clock:', '1410 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '1 x DisplayPort 1.4'), ('DVI:', '1 x DVI-D'), ('Model #: ', 'DUAL-GTX1650-O4GD6-MSNRFB'), ('Return Policy: ', 'View Return Policy')]"
3385,9SIB11NJ706820,Refurbished ASUS ROG-STRIX-RTX2060S-O8G-EVO-V2-GAMING ROG STRIX GeForce RTX 2060 SUPER Video Card,ASUS,,,399.99,$10.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110PHYVH5B.jpg,"[('Core Clock:', '1470 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '2 x DisplayPort 1.4'), ('HDMI:', '2 x HDMI 2.0b'), ('Model #: ', 'RTX2060S-O8G-EVO-V2GSNRFB'), ('Return Policy: ', 'View Return Policy')]"
3386,9SIB11NJ707273,Refurbished ASUS TUF Gaming GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 x16 Video Card TUF-RTX3060-O12G-V2-GAMING LHR,ASUS,,,460.99,$10.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110OBNEH8E.jpg,"[('Model #: ', 'XRL-11SNRFB'), ('Return Policy: ', 'View Return Policy')]"
3387,9SIAWFGJT46770,Refurbished GIGABYTE GeForce GTX 960 4GB WINDFORCE 2X OC EDITION,GIGABYTE,+ 5,1,96.51,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-125-927-Z01.jpg,"[('Core Clock:', '1216 MHz (OC Mode)\n1190 MHz (Gaming Mode)'), ('Max Resolution:', 'Digital: 4096 x 2160\nAnalog: 2048 x 1536'), ('DisplayPort:', '1 x DisplayPort'), ('DVI:', '1 x Dual-link DVI-I\n1 x Dual-link DVI-D'), ('Model #: ', 'GV-N960OC-4GD'), ('Return Policy: ', 'View Return Policy')]"
3388,9SIAPMXK0D5208,"Refurbished ASUS ROG Strix GeForce RTX 3080 Ti OC Edition Gaming Graphics Card (PCIe 4.0, 12GB GDDR6X, HDMI 2.1, DisplayPort 1.4a, Axial-tech Fan Design, 2.9-slot), ROG-STRIX-RTX3080TI-O12G-GAMING",ASUS,,,929.98,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110O33W537.jpg,"[('Model #: ', 'RTX3080TI-O12GGAMINGSNRFB'), ('Return Policy: ', 'View Return Policy')]"
3389,9SIAT8UK108513,Refurbished GIGABYTE GeForce RTX 2060 SUPER 8GB GDDR6 PCI Express 3.0 x16 ATX Video Card GV-N206SGAMING OC-8GD,GIGABYTE,+ 5,1,292.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-303-S01.jpg,"[('Core Clock:', '1710 MHz'), ('Max Resolution:', '7680 x 4320 @ 60 Hz'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b'), ('Model #: ', 'GVN206SGAMINGOC8GD'), ('Return Policy: ', 'View Return Policy')]"
3390,9SIAWFGJT46777,Refurbished GIGABYTE Radeon RX 5700 XT 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-R57XTGAMING-8GD rev. 2.0,GIGABYTE,,,222.11,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-429-04.jpg,"[('Core Clock:', '1605 MHz'), ('Max Resolution:', '7680 x 4320 @ 60 Hz'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b'), ('Model #: ', 'GV-R57XTGAMING-8GDV2'), ('Return Policy: ', 'View Return Policy')]"
3391,9SIB11NJ707300,"Refurbished ASUS DUAL GeForce RTX 3060 OC Edition Gaming Graphics Card (PCIe 4.0, 12GB GDDR6 Memory, HDMI 2.1, DisplayPort 1.4a, 2-slot Design, Axial-tech Fan Design, 0dB Technology), DUAL-RTX3060-O12G-V2(LHR)",ASUS,,,460.99,$10.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110OHCRHC4.jpg,"[('Model #: ', 'zxsj-25SNRFB'), ('Return Policy: ', 'View Return Policy')]"
3392,9SIAGGGHR60374,Refurbished GIGABYTE GeForce GTX 1080 8GB GDDR5X PCI Express 3.0 x16 ATX Video Cards GV-N1080G1 GAMING-8GD,GIGABYTE,+ 5,1,155.71,$7.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-125-937-Z01.jpg,"[('Core Clock:', '1721 MHz in OC Mode\n1695 MHz in Gaming Mode'), ('Max Resolution:', 'Digital: 7680 x 4320 (requires 2*DP1.3 connectors)\nAnalog: 4096 x 2160'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('DVI:', '1 x Dual-link DVI-D'), ('Model #: ', 'GV-N1080G1 GAMING-8G'), ('Return Policy: ', 'View Return Policy')]"
3393,9SIAA4T7TY6799,Refurbished AMD FirePro W5100 4GB 128-bit GDDR5 PCI Express 3.0 x16 4K Workstation Video Card,AMD,,,219.99,$11.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AA4T_1317529320569233036LEfWVBX2e.jpg,"[('Model #: ', 'W2C47'), ('Return Policy: ', 'View Return Policy')]"
3394,9SIAPMXJMB7649,Refurbished MSI GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 Low Profile Video Card MSI-GTX1050Ti4GTLP-RFB,MSI,4.5,4,139.97,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-137-223-Z01.jpg,"[('Core Clock:', '1290 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '1 x DisplayPort 1.4'), ('DVI:', '1 x DL-DVI-D'), ('Model #: ', 'MSI-GTX1050Ti4GTLP-R'), ('Return Policy: ', 'View Return Policy')]"
3395,9SIB0UGGPP1381,Refurbished MSI Radeon R9 270 Twin Frozr 2GB GDDR5 R9 270 GAMING 2G Video Graphic Card GPU,MSI,,,79.97,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ADFRD2109211ZA54.jpg,"[('Chipset Manufacturer:', 'AMD'), ('Model #: ', 'MSI R9 270 GAMING 2G SR'), ('Return Policy: ', 'View Return Policy')]"
3396,9SIA639JYU3401,Refurbished Zotac GeForce GTX 1060 AMP! Edition Core 3GB ZT-P10610H-10M Video Graphics Card GPU,ZOTAC,+ 4,2,136.05,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ADFR_1_201907241334473239.jpg,"[('Chipset Manufacturer:', 'NVIDIA'), ('GPU Series:', 'NVIDIA GeForce GTX 10 Series'), ('Cooler:', 'Double Fans'), ('Thermal Design Power:', '120W'), ('Model #: ', 'ZT-P10610H-10M MR'), ('Return Policy: ', 'View Return Policy')]"
3397,9SIAJF3F0X2685,"Refurbished EVGA GeForce GTX 1080 Ti FTW3 GAMING, 11G-P4-6696-KR, 11GB GDDR5X, iCX Technology - 9 Thermal Sensors & RGB LED G/P/M (OEM Edition)",EVGA,,,399.99,$19.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/APHAS210509oSPX1.jpg,"[('Model #: ', 'vb36'), ('Item #: ', '9SIAJF3F0X2685'), ('Return Policy: ', 'View Return Policy')]"
3398,9SIADDTJXG4103,Refurbished MSI GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti GAMING X 4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,MSI,,,197.66,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ADDZS210407yT1AA.jpg,"[('Core Clock:', '1379 MHz (OC)1354 MHz (Gaming)1290 MHz (Silent)'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '1 x DisplayPort 1.4'), ('DVI:', '1 x DL-DVI-D'), ('Model #: ', 'GTX1050Ti GAMINGX 4G'), ('Return Policy: ', 'View Return Policy')]"
